year,period,rank,company,value_musd,ref_url,table_note,wiki_revision
2006,Q2,3,Gazprom,246341.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,3,Microsoft,272679.0,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,3,Microsoft,293537.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q1,4,Citigroup,238935.0,http://media.ft.com/cms/b970931e-c2f8-11da-a381-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q2,4,Citigroup,239862.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,4,Gazprom,254634.3,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,4,Citigroup,273691.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q1,5,BP,233260.0,http://media.ft.com/cms/b970931e-c2f8-11da-a381-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q2,5,Microsoft,237688.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,5,Citigroup,246727.0,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,5,Gazprom,271482.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q1,6,Bank of America,211706.0,http://media.ft.com/cms/b970931e-c2f8-11da-a381-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q2,6,BP,233151.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,6,Bank of America,242451.0,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,6,ICBC,254592.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q1,7,Royal Dutch Shell,211280.0,http://media.ft.com/cms/b970931e-c2f8-11da-a381-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q2,7,Royal Dutch Shell,224925.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,7,Royal Dutch Shell,216368.0,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,7,Toyota,241161.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q1,8,Walmart,196860.0,http://media.ft.com/cms/b970931e-c2f8-11da-a381-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q2,8,Bank of America,219504.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,8,BP,215623.0,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,8,Bank of America,239758.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q1,9,Toyota,196731.0,http://media.ft.com/cms/b970931e-c2f8-11da-a381-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q2,9,HSBC,201854.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,9,HSBC,209774.0,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,9,Royal Dutch Shell,225781.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q1,10,Gazprom,196339.0,http://media.ft.com/cms/b970931e-c2f8-11da-a381-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q2,10,Walmart,200762.0,http://media.ft.com/cms/8bd31770-0a7d-11db-b595-0000779e2340.pdf,This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q3,10,Pfizer,206785.0,"http://media.ft.com/cms/d6af3604-51f2-11db-bce6-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2006,Q4,10,BP,218643.0,"http://media.ft.com/cms/ff835864-a646-11db-937f-0000779e2340,dwp_uuid=95d63dfa-257b-11dc-b338-000b5df10621.pdf",This Financial Times –based list is up to date as of December 2006. Indicated changes in market value are relative to the previous quarter.,1371146339
2005,annual,1,General Electric,382233.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,2,ExxonMobil,380567.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,3,Microsoft,262975.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,4,Citigroup,234437.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,5,BP,221365.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,6,Walmart,212209.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,7,Royal Dutch Shell,210630.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,8,Johnson & Johnson,199711.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,9,Pfizer,195945.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2005,annual,10,Bank of America,178765.0,,This Financial Times –based list is up to date as of 31 March 2005. [ 131 ],1371146339
2004,annual,1,General Electric,299336.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,2,Microsoft,271911.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,3,ExxonMobil,263940.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,4,Pfizer,261616.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,5,Citigroup,259191.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,6,Walmart,258888.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,7,American International Group,183696.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,8,Intel Corporation,179996.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,9,BP,174648.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2004,annual,10,HSBC,163574.0,,This Financial Times –based list is up to date as 31 March 2004. [ 132 ],1371146339
2003,annual,1,Microsoft,264003.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,2,General Electric,259647.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,3,ExxonMobil,241037.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,4,Walmart,234399.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,5,Pfizer,195948.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,6,Citigroup,183887.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,7,Johnson & Johnson,170417.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,8,Royal Dutch Shell,149034.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,9,BP,144381.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2003,annual,10,IBM,139272.0,,This Financial Times –based list is up to date as December 2003. [ 133 ],1371146339
2002,annual,1,General Electric,372089.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,2,Microsoft,326639.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,3,ExxonMobil,299820.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,4,Walmart,273220.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,5,Citigroup,255299.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,6,Pfizer,249021.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,7,Intel Corporation,203838.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,8,BP,200794.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,9,Johnson & Johnson,197912.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2002,annual,10,Royal Dutch Shell,189913.0,,This Financial Times –based list is up to date December 2002. [ 134 ],1371146339
2001,annual,1,General Electric,477406.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
2001,annual,2,Cisco Systems,304699.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
2001,annual,3,ExxonMobil,286367.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
2001,annual,4,Pfizer,263996.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
2001,annual,5,Microsoft,258436.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
2001,annual,6,Walmart,250955.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
2001,annual,7,Citigroup,250143.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
2001,annual,8,Vodafone,227175.0,,This Financial Times –based list is up to date as 31 March 2001. [ 135 ],1371146339
